Station,Year,Month,Day,Daily.Rainfall.Total..mm.,Latitude,Longitude,Date,Season
Botanic Garden,2018,11,8,20.8,1.3087,103.818,2018/11/8,Inter-monsoon II
Botanic Garden,2018,11,9,11.4,1.3087,103.818,2018/11/9,Inter-monsoon II
Botanic Garden,2018,11,10,8.8,1.3087,103.818,2018/11/10,Inter-monsoon II
Botanic Garden,2018,11,11,80.4,1.3087,103.818,2018/11/11,Inter-monsoon II
Botanic Garden,2018,11,12,15.6,1.3087,103.818,2018/11/12,Inter-monsoon II
Botanic Garden,2018,11,13,0.4,1.3087,103.818,2018/11/13,Inter-monsoon II
Botanic Garden,2018,11,14,54.4,1.3087,103.818,2018/11/14,Inter-monsoon II
Botanic Garden,2018,11,15,10.4,1.3087,103.818,2018/11/15,Inter-monsoon II
Botanic Garden,2018,11,16,0,1.3087,103.818,2018/11/16,Inter-monsoon II
Botanic Garden,2018,11,17,14.6,1.3087,103.818,2018/11/17,Inter-monsoon II
Botanic Garden,2018,11,18,4.4,1.3087,103.818,2018/11/18,Inter-monsoon II
Botanic Garden,2018,11,19,3.4,1.3087,103.818,2018/11/19,Inter-monsoon II
Botanic Garden,2018,11,20,0.2,1.3087,103.818,2018/11/20,Inter-monsoon II
Botanic Garden,2018,11,21,23.6,1.3087,103.818,2018/11/21,Inter-monsoon II
Botanic Garden,2018,11,22,4.4,1.3087,103.818,2018/11/22,Inter-monsoon II
Botanic Garden,2018,11,23,25.4,1.3087,103.818,2018/11/23,Inter-monsoon II
Botanic Garden,2018,11,24,0.2,1.3087,103.818,2018/11/24,Inter-monsoon II
Botanic Garden,2018,11,25,19.4,1.3087,103.818,2018/11/25,Inter-monsoon II
Botanic Garden,2018,11,26,15.8,1.3087,103.818,2018/11/26,Inter-monsoon II
Botanic Garden,2018,11,27,15.8,1.3087,103.818,2018/11/27,Inter-monsoon II
Botanic Garden,2018,11,28,0,1.3087,103.818,2018/11/28,Inter-monsoon II
Botanic Garden,2018,11,29,6.2,1.3087,103.818,2018/11/29,Inter-monsoon II
Botanic Garden,2018,11,30,2.4,1.3087,103.818,2018/11/30,Inter-monsoon II
Botanic Garden,2018,12,1,42.2,1.3087,103.818,2018/12/1,Northeast Monsoon
Botanic Garden,2018,12,2,21.2,1.3087,103.818,2018/12/2,Northeast Monsoon
Botanic Garden,2018,12,3,17.8,1.3087,103.818,2018/12/3,Northeast Monsoon
Botanic Garden,2018,12,4,4.2,1.3087,103.818,2018/12/4,Northeast Monsoon
Botanic Garden,2018,12,5,21.4,1.3087,103.818,2018/12/5,Northeast Monsoon
Botanic Garden,2018,12,6,25.8,1.3087,103.818,2018/12/6,Northeast Monsoon
Botanic Garden,2018,12,7,8.4,1.3087,103.818,2018/12/7,Northeast Monsoon
Botanic Garden,2018,12,8,10.2,1.3087,103.818,2018/12/8,Northeast Monsoon
Botanic Garden,2018,12,9,0.8,1.3087,103.818,2018/12/9,Northeast Monsoon
Botanic Garden,2018,12,10,27.2,1.3087,103.818,2018/12/10,Northeast Monsoon
Botanic Garden,2018,12,11,21.4,1.3087,103.818,2018/12/11,Northeast Monsoon
Botanic Garden,2018,12,12,35,1.3087,103.818,2018/12/12,Northeast Monsoon
Botanic Garden,2018,12,13,0,1.3087,103.818,2018/12/13,Northeast Monsoon
Botanic Garden,2018,12,14,0,1.3087,103.818,2018/12/14,Northeast Monsoon
Botanic Garden,2018,12,15,36.6,1.3087,103.818,2018/12/15,Northeast Monsoon
Botanic Garden,2018,12,16,23.8,1.3087,103.818,2018/12/16,Northeast Monsoon
Botanic Garden,2018,12,17,0,1.3087,103.818,2018/12/17,Northeast Monsoon
Botanic Garden,2018,12,18,0,1.3087,103.818,2018/12/18,Northeast Monsoon
Botanic Garden,2018,12,19,2.2,1.3087,103.818,2018/12/19,Northeast Monsoon
Botanic Garden,2018,12,20,0.2,1.3087,103.818,2018/12/20,Northeast Monsoon
Botanic Garden,2018,12,21,1.6,1.3087,103.818,2018/12/21,Northeast Monsoon
Botanic Garden,2018,12,22,3.2,1.3087,103.818,2018/12/22,Northeast Monsoon
Botanic Garden,2018,12,23,0,1.3087,103.818,2018/12/23,Northeast Monsoon
Botanic Garden,2018,12,24,0,1.3087,103.818,2018/12/24,Northeast Monsoon
Botanic Garden,2018,12,25,0,1.3087,103.818,2018/12/25,Northeast Monsoon
Botanic Garden,2018,12,26,6.6,1.3087,103.818,2018/12/26,Northeast Monsoon
Botanic Garden,2018,12,27,0,1.3087,103.818,2018/12/27,Northeast Monsoon
Botanic Garden,2018,12,28,0,1.3087,103.818,2018/12/28,Northeast Monsoon
Botanic Garden,2018,12,29,0,1.3087,103.818,2018/12/29,Northeast Monsoon
Botanic Garden,2018,12,30,0.4,1.3087,103.818,2018/12/30,Northeast Monsoon
Botanic Garden,2018,12,31,55.4,1.3087,103.818,2018/12/31,Northeast Monsoon
Botanic Garden,2019,1,1,1,1.3087,103.818,2019/1/1,Northeast Monsoon
Botanic Garden,2019,1,2,0,1.3087,103.818,2019/1/2,Northeast Monsoon
Botanic Garden,2019,1,3,0,1.3087,103.818,2019/1/3,Northeast Monsoon
Botanic Garden,2019,1,4,0,1.3087,103.818,2019/1/4,Northeast Monsoon
Botanic Garden,2019,1,5,2.8,1.3087,103.818,2019/1/5,Northeast Monsoon
Botanic Garden,2019,1,6,0,1.3087,103.818,2019/1/6,Northeast Monsoon
Botanic Garden,2019,1,7,0,1.3087,103.818,2019/1/7,Northeast Monsoon
Botanic Garden,2019,1,8,10,1.3087,103.818,2019/1/8,Northeast Monsoon
Botanic Garden,2019,1,9,0,1.3087,103.818,2019/1/9,Northeast Monsoon
Botanic Garden,2019,1,10,0,1.3087,103.818,2019/1/10,Northeast Monsoon
Botanic Garden,2019,1,11,0.2,1.3087,103.818,2019/1/11,Northeast Monsoon
Botanic Garden,2019,1,12,18,1.3087,103.818,2019/1/12,Northeast Monsoon
Botanic Garden,2019,1,13,0,1.3087,103.818,2019/1/13,Northeast Monsoon
Botanic Garden,2019,1,14,2,1.3087,103.818,2019/1/14,Northeast Monsoon
Botanic Garden,2019,1,15,0,1.3087,103.818,2019/1/15,Northeast Monsoon
Botanic Garden,2019,1,16,0,1.3087,103.818,2019/1/16,Northeast Monsoon
Botanic Garden,2019,1,17,10.4,1.3087,103.818,2019/1/17,Northeast Monsoon
Botanic Garden,2019,1,18,34.4,1.3087,103.818,2019/1/18,Northeast Monsoon
Botanic Garden,2019,1,19,0,1.3087,103.818,2019/1/19,Northeast Monsoon
Botanic Garden,2019,1,20,0,1.3087,103.818,2019/1/20,Northeast Monsoon
Botanic Garden,2019,1,21,10,1.3087,103.818,2019/1/21,Northeast Monsoon
Botanic Garden,2019,1,22,0,1.3087,103.818,2019/1/22,Northeast Monsoon
Botanic Garden,2019,1,23,0.2,1.3087,103.818,2019/1/23,Northeast Monsoon
Botanic Garden,2019,1,24,0,1.3087,103.818,2019/1/24,Northeast Monsoon
Botanic Garden,2019,1,25,0,1.3087,103.818,2019/1/25,Northeast Monsoon
Botanic Garden,2019,1,26,0,1.3087,103.818,2019/1/26,Northeast Monsoon
Botanic Garden,2019,1,27,0,1.3087,103.818,2019/1/27,Northeast Monsoon
Botanic Garden,2019,1,28,0.4,1.3087,103.818,2019/1/28,Northeast Monsoon
Botanic Garden,2019,1,29,0.2,1.3087,103.818,2019/1/29,Northeast Monsoon
Botanic Garden,2019,1,30,0,1.3087,103.818,2019/1/30,Northeast Monsoon
Botanic Garden,2019,1,31,0,1.3087,103.818,2019/1/31,Northeast Monsoon
Botanic Garden,2019,2,1,0,1.3087,103.818,2019/2/1,Northeast Monsoon
Botanic Garden,2019,2,2,0,1.3087,103.818,2019/2/2,Northeast Monsoon
Botanic Garden,2019,2,3,0.2,1.3087,103.818,2019/2/3,Northeast Monsoon
Botanic Garden,2019,2,4,10.8,1.3087,103.818,2019/2/4,Northeast Monsoon
Botanic Garden,2019,2,5,0.2,1.3087,103.818,2019/2/5,Northeast Monsoon
Botanic Garden,2019,2,6,0,1.3087,103.818,2019/2/6,Northeast Monsoon
Botanic Garden,2019,2,7,0.6,1.3087,103.818,2019/2/7,Northeast Monsoon
Botanic Garden,2019,2,8,0,1.3087,103.818,2019/2/8,Northeast Monsoon
Botanic Garden,2019,2,9,0,1.3087,103.818,2019/2/9,Northeast Monsoon
Botanic Garden,2019,2,10,0,1.3087,103.818,2019/2/10,Northeast Monsoon
Botanic Garden,2019,2,11,0,1.3087,103.818,2019/2/11,Northeast Monsoon
Botanic Garden,2019,2,12,0,1.3087,103.818,2019/2/12,Northeast Monsoon
Botanic Garden,2019,2,13,0,1.3087,103.818,2019/2/13,Northeast Monsoon
Botanic Garden,2019,2,14,0,1.3087,103.818,2019/2/14,Northeast Monsoon
Botanic Garden,2019,2,15,0,1.3087,103.818,2019/2/15,Northeast Monsoon
Botanic Garden,2019,2,16,0,1.3087,103.818,2019/2/16,Northeast Monsoon
Botanic Garden,2019,2,17,0.8,1.3087,103.818,2019/2/17,Northeast Monsoon
Botanic Garden,2019,2,18,2.6,1.3087,103.818,2019/2/18,Northeast Monsoon
Botanic Garden,2019,2,19,4,1.3087,103.818,2019/2/19,Northeast Monsoon
Botanic Garden,2019,2,20,0,1.3087,103.818,2019/2/20,Northeast Monsoon
Botanic Garden,2019,2,21,0,1.3087,103.818,2019/2/21,Northeast Monsoon
Botanic Garden,2019,2,22,0,1.3087,103.818,2019/2/22,Northeast Monsoon
Botanic Garden,2019,2,23,0,1.3087,103.818,2019/2/23,Northeast Monsoon
Botanic Garden,2019,2,24,0,1.3087,103.818,2019/2/24,Northeast Monsoon
Botanic Garden,2019,2,25,0,1.3087,103.818,2019/2/25,Northeast Monsoon
Botanic Garden,2019,2,26,0,1.3087,103.818,2019/2/26,Northeast Monsoon
Botanic Garden,2019,2,27,0,1.3087,103.818,2019/2/27,Northeast Monsoon
Botanic Garden,2019,2,28,0,1.3087,103.818,2019/2/28,Northeast Monsoon
Botanic Garden,2019,3,1,0,1.3087,103.818,2019/3/1,Northeast Monsoon
Botanic Garden,2019,3,2,0,1.3087,103.818,2019/3/2,Northeast Monsoon
Botanic Garden,2019,3,3,0,1.3087,103.818,2019/3/3,Northeast Monsoon
Botanic Garden,2019,3,4,0.8,1.3087,103.818,2019/3/4,Northeast Monsoon
Botanic Garden,2019,3,5,0,1.3087,103.818,2019/3/5,Northeast Monsoon
Botanic Garden,2019,3,6,0,1.3087,103.818,2019/3/6,Northeast Monsoon
Botanic Garden,2019,3,7,0,1.3087,103.818,2019/3/7,Northeast Monsoon
Botanic Garden,2019,3,8,0,1.3087,103.818,2019/3/8,Northeast Monsoon
Botanic Garden,2019,3,9,0,1.3087,103.818,2019/3/9,Northeast Monsoon
Botanic Garden,2019,3,10,0,1.3087,103.818,2019/3/10,Northeast Monsoon
Botanic Garden,2019,3,11,14.6,1.3087,103.818,2019/3/11,Northeast Monsoon
Botanic Garden,2019,3,12,0.4,1.3087,103.818,2019/3/12,Northeast Monsoon
Botanic Garden,2019,3,13,0,1.3087,103.818,2019/3/13,Northeast Monsoon
Botanic Garden,2019,3,14,0,1.3087,103.818,2019/3/14,Northeast Monsoon
Botanic Garden,2019,3,15,0,1.3087,103.818,2019/3/15,Northeast Monsoon
Botanic Garden,2019,3,16,0,1.3087,103.818,2019/3/16,Inter-monsoon I
Botanic Garden,2019,3,17,0,1.3087,103.818,2019/3/17,Inter-monsoon I
Botanic Garden,2019,3,18,0,1.3087,103.818,2019/3/18,Inter-monsoon I
Botanic Garden,2019,3,19,0,1.3087,103.818,2019/3/19,Inter-monsoon I
Botanic Garden,2019,3,20,0,1.3087,103.818,2019/3/20,Inter-monsoon I
Botanic Garden,2019,3,21,42.6,1.3087,103.818,2019/3/21,Inter-monsoon I
Botanic Garden,2019,3,22,0,1.3087,103.818,2019/3/22,Inter-monsoon I
Botanic Garden,2019,3,23,6.6,1.3087,103.818,2019/3/23,Inter-monsoon I
Botanic Garden,2019,3,24,1.4,1.3087,103.818,2019/3/24,Inter-monsoon I
Botanic Garden,2019,3,25,8.2,1.3087,103.818,2019/3/25,Inter-monsoon I
Botanic Garden,2019,3,26,0,1.3087,103.818,2019/3/26,Inter-monsoon I
Botanic Garden,2019,3,27,0,1.3087,103.818,2019/3/27,Inter-monsoon I
Botanic Garden,2019,3,28,1,1.3087,103.818,2019/3/28,Inter-monsoon I
Botanic Garden,2019,3,29,0,1.3087,103.818,2019/3/29,Inter-monsoon I
Botanic Garden,2019,3,30,2.6,1.3087,103.818,2019/3/30,Inter-monsoon I
Botanic Garden,2019,3,31,0,1.3087,103.818,2019/3/31,Inter-monsoon I
Botanic Garden,2019,4,1,36.2,1.3087,103.818,2019/4/1,Inter-monsoon I
Botanic Garden,2019,4,2,0,1.3087,103.818,2019/4/2,Inter-monsoon I
Botanic Garden,2019,4,3,30.4,1.3087,103.818,2019/4/3,Inter-monsoon I
Botanic Garden,2019,4,4,64.4,1.3087,103.818,2019/4/4,Inter-monsoon I
Botanic Garden,2019,4,5,8.6,1.3087,103.818,2019/4/5,Inter-monsoon I
Botanic Garden,2019,4,6,0,1.3087,103.818,2019/4/6,Inter-monsoon I
Botanic Garden,2019,4,7,0,1.3087,103.818,2019/4/7,Inter-monsoon I
Botanic Garden,2019,4,8,0,1.3087,103.818,2019/4/8,Inter-monsoon I
Botanic Garden,2019,4,9,16.8,1.3087,103.818,2019/4/9,Inter-monsoon I
Botanic Garden,2019,4,10,0.2,1.3087,103.818,2019/4/10,Inter-monsoon I
Botanic Garden,2019,4,11,3.2,1.3087,103.818,2019/4/11,Inter-monsoon I
Botanic Garden,2019,4,12,0,1.3087,103.818,2019/4/12,Inter-monsoon I
Botanic Garden,2019,4,13,0,1.3087,103.818,2019/4/13,Inter-monsoon I
Botanic Garden,2019,4,14,0.4,1.3087,103.818,2019/4/14,Inter-monsoon I
Botanic Garden,2019,4,15,0,1.3087,103.818,2019/4/15,Inter-monsoon I
Botanic Garden,2019,4,16,0,1.3087,103.818,2019/4/16,Inter-monsoon I
Botanic Garden,2019,4,17,0,1.3087,103.818,2019/4/17,Inter-monsoon I
Botanic Garden,2019,4,18,0,1.3087,103.818,2019/4/18,Inter-monsoon I
Botanic Garden,2019,4,19,1.6,1.3087,103.818,2019/4/19,Inter-monsoon I
Botanic Garden,2019,4,20,3.4,1.3087,103.818,2019/4/20,Inter-monsoon I
Botanic Garden,2019,4,21,0,1.3087,103.818,2019/4/21,Inter-monsoon I
Botanic Garden,2019,4,22,0.4,1.3087,103.818,2019/4/22,Inter-monsoon I
Botanic Garden,2019,4,23,48,1.3087,103.818,2019/4/23,Inter-monsoon I
Botanic Garden,2019,4,24,15.6,1.3087,103.818,2019/4/24,Inter-monsoon I
Botanic Garden,2019,4,25,0,1.3087,103.818,2019/4/25,Inter-monsoon I
Botanic Garden,2019,4,26,37.6,1.3087,103.818,2019/4/26,Inter-monsoon I
Botanic Garden,2019,4,27,13,1.3087,103.818,2019/4/27,Inter-monsoon I
Botanic Garden,2019,4,28,0.4,1.3087,103.818,2019/4/28,Inter-monsoon I
Botanic Garden,2019,4,29,0,1.3087,103.818,2019/4/29,Inter-monsoon I
Botanic Garden,2019,4,30,0,1.3087,103.818,2019/4/30,Inter-monsoon I
Botanic Garden,2019,5,1,0,1.3087,103.818,2019/5/1,Inter-monsoon I
Botanic Garden,2019,5,2,0,1.3087,103.818,2019/5/2,Inter-monsoon I
Botanic Garden,2019,5,3,9.4,1.3087,103.818,2019/5/3,Inter-monsoon I
Botanic Garden,2019,5,4,2.6,1.3087,103.818,2019/5/4,Inter-monsoon I
Botanic Garden,2019,5,5,0.2,1.3087,103.818,2019/5/5,Inter-monsoon I
Botanic Garden,2019,5,6,0,1.3087,103.818,2019/5/6,Inter-monsoon I
Botanic Garden,2019,5,7,1.2,1.3087,103.818,2019/5/7,Inter-monsoon I
Botanic Garden,2019,5,8,61.8,1.3087,103.818,2019/5/8,Inter-monsoon I
Botanic Garden,2019,5,9,0.6,1.3087,103.818,2019/5/9,Inter-monsoon I
Botanic Garden,2019,5,10,57.6,1.3087,103.818,2019/5/10,Inter-monsoon I
Botanic Garden,2019,5,11,0.4,1.3087,103.818,2019/5/11,Inter-monsoon I
Botanic Garden,2019,5,12,0,1.3087,103.818,2019/5/12,Inter-monsoon I
Botanic Garden,2019,5,13,0.8,1.3087,103.818,2019/5/13,Inter-monsoon I
Botanic Garden,2019,5,14,1,1.3087,103.818,2019/5/14,Inter-monsoon I
Botanic Garden,2019,5,15,7,1.3087,103.818,2019/5/15,Inter-monsoon I
Botanic Garden,2019,5,16,1.4,1.3087,103.818,2019/5/16,Inter-monsoon I
Botanic Garden,2019,5,17,6.4,1.3087,103.818,2019/5/17,Inter-monsoon I
Botanic Garden,2019,5,18,1,1.3087,103.818,2019/5/18,Inter-monsoon I
Botanic Garden,2019,5,19,18.8,1.3087,103.818,2019/5/19,Inter-monsoon I
Botanic Garden,2019,5,20,0,1.3087,103.818,2019/5/20,Inter-monsoon I
Botanic Garden,2019,5,21,0,1.3087,103.818,2019/5/21,Inter-monsoon I
Botanic Garden,2019,5,22,1.6,1.3087,103.818,2019/5/22,Inter-monsoon I
Botanic Garden,2019,5,23,0,1.3087,103.818,2019/5/23,Inter-monsoon I
Botanic Garden,2019,5,24,0,1.3087,103.818,2019/5/24,Inter-monsoon I
Botanic Garden,2019,5,25,0,1.3087,103.818,2019/5/25,Inter-monsoon I
Botanic Garden,2019,5,26,0,1.3087,103.818,2019/5/26,Inter-monsoon I
Botanic Garden,2019,5,27,5.4,1.3087,103.818,2019/5/27,Inter-monsoon I
Botanic Garden,2019,5,28,0,1.3087,103.818,2019/5/28,Inter-monsoon I
Botanic Garden,2019,5,29,0,1.3087,103.818,2019/5/29,Inter-monsoon I
Botanic Garden,2019,5,30,15.2,1.3087,103.818,2019/5/30,Inter-monsoon I
Botanic Garden,2019,5,31,0.8,1.3087,103.818,2019/5/31,Inter-monsoon I
Botanic Garden,2019,6,1,0,1.3087,103.818,2019/6/1,Southwest Monsoon
Botanic Garden,2019,6,2,11.2,1.3087,103.818,2019/6/2,Southwest Monsoon
Botanic Garden,2019,6,3,77.6,1.3087,103.818,2019/6/3,Southwest Monsoon
Botanic Garden,2019,6,4,0.4,1.3087,103.818,2019/6/4,Southwest Monsoon
Botanic Garden,2019,6,5,2.6,1.3087,103.818,2019/6/5,Southwest Monsoon
Botanic Garden,2019,6,6,14,1.3087,103.818,2019/6/6,Southwest Monsoon
Botanic Garden,2019,6,7,6.2,1.3087,103.818,2019/6/7,Southwest Monsoon
Botanic Garden,2019,6,8,5.2,1.3087,103.818,2019/6/8,Southwest Monsoon
Botanic Garden,2019,6,9,0,1.3087,103.818,2019/6/9,Southwest Monsoon
Botanic Garden,2019,6,10,10,1.3087,103.818,2019/6/10,Southwest Monsoon
Botanic Garden,2019,6,11,49,1.3087,103.818,2019/6/11,Southwest Monsoon
Botanic Garden,2019,6,12,22.8,1.3087,103.818,2019/6/12,Southwest Monsoon
Botanic Garden,2019,6,13,8.6,1.3087,103.818,2019/6/13,Southwest Monsoon
Botanic Garden,2019,6,14,0.4,1.3087,103.818,2019/6/14,Southwest Monsoon
Botanic Garden,2019,6,15,0,1.3087,103.818,2019/6/15,Southwest Monsoon
Botanic Garden,2019,6,16,0,1.3087,103.818,2019/6/16,Southwest Monsoon
Botanic Garden,2019,6,17,0.2,1.3087,103.818,2019/6/17,Southwest Monsoon
Botanic Garden,2019,6,18,4.2,1.3087,103.818,2019/6/18,Southwest Monsoon
Botanic Garden,2019,6,19,0.8,1.3087,103.818,2019/6/19,Southwest Monsoon
Botanic Garden,2019,6,20,0.4,1.3087,103.818,2019/6/20,Southwest Monsoon
Botanic Garden,2019,6,21,0,1.3087,103.818,2019/6/21,Southwest Monsoon
Botanic Garden,2019,6,22,6.8,1.3087,103.818,2019/6/22,Southwest Monsoon
Botanic Garden,2019,6,23,0,1.3087,103.818,2019/6/23,Southwest Monsoon
Botanic Garden,2019,6,24,0,1.3087,103.818,2019/6/24,Southwest Monsoon
Botanic Garden,2019,6,25,0,1.3087,103.818,2019/6/25,Southwest Monsoon
Botanic Garden,2019,6,26,20,1.3087,103.818,2019/6/26,Southwest Monsoon
Botanic Garden,2019,6,27,0,1.3087,103.818,2019/6/27,Southwest Monsoon
Botanic Garden,2019,6,28,0,1.3087,103.818,2019/6/28,Southwest Monsoon
Botanic Garden,2019,6,29,0.6,1.3087,103.818,2019/6/29,Southwest Monsoon
Botanic Garden,2019,6,30,0,1.3087,103.818,2019/6/30,Southwest Monsoon
Botanic Garden,2019,7,1,0,1.3087,103.818,2019/7/1,Southwest Monsoon
Botanic Garden,2019,7,2,0,1.3087,103.818,2019/7/2,Southwest Monsoon
Botanic Garden,2019,7,3,0,1.3087,103.818,2019/7/3,Southwest Monsoon
Botanic Garden,2019,7,4,0,1.3087,103.818,2019/7/4,Southwest Monsoon
Botanic Garden,2019,7,5,5.6,1.3087,103.818,2019/7/5,Southwest Monsoon
Botanic Garden,2019,7,6,0,1.3087,103.818,2019/7/6,Southwest Monsoon
Botanic Garden,2019,7,7,15.6,1.3087,103.818,2019/7/7,Southwest Monsoon
Botanic Garden,2019,7,8,12.2,1.3087,103.818,2019/7/8,Southwest Monsoon
Botanic Garden,2019,7,9,3,1.3087,103.818,2019/7/9,Southwest Monsoon
Botanic Garden,2019,7,10,0,1.3087,103.818,2019/7/10,Southwest Monsoon
Botanic Garden,2019,7,11,0,1.3087,103.818,2019/7/11,Southwest Monsoon
Botanic Garden,2019,7,12,0,1.3087,103.818,2019/7/12,Southwest Monsoon
Botanic Garden,2019,7,13,0,1.3087,103.818,2019/7/13,Southwest Monsoon
Botanic Garden,2019,7,14,0,1.3087,103.818,2019/7/14,Southwest Monsoon
Botanic Garden,2019,7,15,25.8,1.3087,103.818,2019/7/15,Southwest Monsoon
Botanic Garden,2019,7,16,0,1.3087,103.818,2019/7/16,Southwest Monsoon
Botanic Garden,2019,7,17,1.6,1.3087,103.818,2019/7/17,Southwest Monsoon
Botanic Garden,2019,7,18,0,1.3087,103.818,2019/7/18,Southwest Monsoon
Botanic Garden,2019,7,19,0,1.3087,103.818,2019/7/19,Southwest Monsoon
Botanic Garden,2019,7,20,0,1.3087,103.818,2019/7/20,Southwest Monsoon
Botanic Garden,2019,7,21,0,1.3087,103.818,2019/7/21,Southwest Monsoon
Botanic Garden,2019,7,22,0,1.3087,103.818,2019/7/22,Southwest Monsoon
Botanic Garden,2019,7,23,4.4,1.3087,103.818,2019/7/23,Southwest Monsoon
Botanic Garden,2019,7,24,35.8,1.3087,103.818,2019/7/24,Southwest Monsoon
Botanic Garden,2019,7,25,0,1.3087,103.818,2019/7/25,Southwest Monsoon
Botanic Garden,2019,7,26,0,1.3087,103.818,2019/7/26,Southwest Monsoon
Botanic Garden,2019,7,27,0,1.3087,103.818,2019/7/27,Southwest Monsoon
Botanic Garden,2019,7,28,0,1.3087,103.818,2019/7/28,Southwest Monsoon
Botanic Garden,2019,7,29,0,1.3087,103.818,2019/7/29,Southwest Monsoon
Botanic Garden,2019,7,30,0,1.3087,103.818,2019/7/30,Southwest Monsoon
Botanic Garden,2019,7,31,0,1.3087,103.818,2019/7/31,Southwest Monsoon
Botanic Garden,2019,8,1,0,1.3087,103.818,2019/8/1,Southwest Monsoon
Botanic Garden,2019,8,2,0,1.3087,103.818,2019/8/2,Southwest Monsoon
Botanic Garden,2019,8,3,0,1.3087,103.818,2019/8/3,Southwest Monsoon
Botanic Garden,2019,8,4,0,1.3087,103.818,2019/8/4,Southwest Monsoon
Botanic Garden,2019,8,5,4.2,1.3087,103.818,2019/8/5,Southwest Monsoon
Botanic Garden,2019,8,6,0,1.3087,103.818,2019/8/6,Southwest Monsoon
Botanic Garden,2019,8,7,0,1.3087,103.818,2019/8/7,Southwest Monsoon
Botanic Garden,2019,8,8,0,1.3087,103.818,2019/8/8,Southwest Monsoon
Botanic Garden,2019,8,9,0,1.3087,103.818,2019/8/9,Southwest Monsoon
Botanic Garden,2019,8,10,0,1.3087,103.818,2019/8/10,Southwest Monsoon
Botanic Garden,2019,8,11,0,1.3087,103.818,2019/8/11,Southwest Monsoon
Botanic Garden,2019,8,12,0,1.3087,103.818,2019/8/12,Southwest Monsoon
Botanic Garden,2019,8,13,0,1.3087,103.818,2019/8/13,Southwest Monsoon
Botanic Garden,2019,8,14,0,1.3087,103.818,2019/8/14,Southwest Monsoon
Botanic Garden,2019,8,15,0,1.3087,103.818,2019/8/15,Southwest Monsoon
Botanic Garden,2019,8,16,0,1.3087,103.818,2019/8/16,Southwest Monsoon
Botanic Garden,2019,8,17,2.8,1.3087,103.818,2019/8/17,Southwest Monsoon
Botanic Garden,2019,8,18,0,1.3087,103.818,2019/8/18,Southwest Monsoon
Botanic Garden,2019,8,19,0,1.3087,103.818,2019/8/19,Southwest Monsoon
Botanic Garden,2019,8,20,0,1.3087,103.818,2019/8/20,Southwest Monsoon
Botanic Garden,2019,8,21,0,1.3087,103.818,2019/8/21,Southwest Monsoon
Botanic Garden,2019,8,22,0,1.3087,103.818,2019/8/22,Southwest Monsoon
Botanic Garden,2019,8,23,0,1.3087,103.818,2019/8/23,Southwest Monsoon
Botanic Garden,2019,8,24,0,1.3087,103.818,2019/8/24,Southwest Monsoon
Botanic Garden,2019,8,25,0,1.3087,103.818,2019/8/25,Southwest Monsoon
Botanic Garden,2019,8,26,2.2,1.3087,103.818,2019/8/26,Southwest Monsoon
Botanic Garden,2019,8,27,10.2,1.3087,103.818,2019/8/27,Southwest Monsoon
Botanic Garden,2019,8,28,7,1.3087,103.818,2019/8/28,Southwest Monsoon
Botanic Garden,2019,8,29,0,1.3087,103.818,2019/8/29,Southwest Monsoon
Botanic Garden,2019,8,30,16.4,1.3087,103.818,2019/8/30,Southwest Monsoon
Botanic Garden,2019,8,31,0,1.3087,103.818,2019/8/31,Southwest Monsoon
Botanic Garden,2019,9,1,0,1.3087,103.818,2019/9/1,Southwest Monsoon
Botanic Garden,2019,9,2,0,1.3087,103.818,2019/9/2,Southwest Monsoon
Botanic Garden,2019,9,3,0,1.3087,103.818,2019/9/3,Southwest Monsoon
Botanic Garden,2019,9,4,16,1.3087,103.818,2019/9/4,Southwest Monsoon
Botanic Garden,2019,9,5,0,1.3087,103.818,2019/9/5,Southwest Monsoon
Botanic Garden,2019,9,6,0,1.3087,103.818,2019/9/6,Southwest Monsoon
Botanic Garden,2019,9,7,0,1.3087,103.818,2019/9/7,Southwest Monsoon
Botanic Garden,2019,9,8,0,1.3087,103.818,2019/9/8,Southwest Monsoon
Botanic Garden,2019,9,9,0,1.3087,103.818,2019/9/9,Southwest Monsoon
Botanic Garden,2019,9,10,0,1.3087,103.818,2019/9/10,Southwest Monsoon
Botanic Garden,2019,9,11,0,1.3087,103.818,2019/9/11,Southwest Monsoon
Botanic Garden,2019,9,12,0,1.3087,103.818,2019/9/12,Southwest Monsoon
Botanic Garden,2019,9,13,0,1.3087,103.818,2019/9/13,Southwest Monsoon
Botanic Garden,2019,9,14,0,1.3087,103.818,2019/9/14,Southwest Monsoon
Botanic Garden,2019,9,15,0,1.3087,103.818,2019/9/15,Southwest Monsoon
Botanic Garden,2019,9,16,0,1.3087,103.818,2019/9/16,Southwest Monsoon
Botanic Garden,2019,9,17,0,1.3087,103.818,2019/9/17,Southwest Monsoon
Botanic Garden,2019,9,18,0,1.3087,103.818,2019/9/18,Southwest Monsoon
Botanic Garden,2019,9,19,0,1.3087,103.818,2019/9/19,Southwest Monsoon
Botanic Garden,2019,9,20,0,1.3087,103.818,2019/9/20,Southwest Monsoon
Botanic Garden,2019,9,21,0,1.3087,103.818,2019/9/21,Southwest Monsoon
Botanic Garden,2019,9,22,0,1.3087,103.818,2019/9/22,Southwest Monsoon
